ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment,cluster
11Alive,"The transit company is now 96% fully staffed with drivers. ---

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-02-08T17:35:43.000Z,0.0,0.0,0.0,56.0,True,0.6486,positive,0
Atlanta News First ,"The shooting happened around 10 p.m. near the Arts Center MARTA Station located at 1255 W. Peachtree St. NE, the department said.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-02-06T04:40:12.000Z,56.0,0.0,0.0,1325.0,True,0.5849,positive,1
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appre...  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook:  
 / 11alive   
Twitter (X):  
 / 11alivenews   
Instagram:  
 / 11alive",2024-01-30T12:33:37.000Z,3.0,0.0,0.0,167.0,True,0.7992,positive,0
11Alive,"11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter (X): https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2024-01-26T21:39:07.000Z,1.0,0.0,0.0,15.0,True,0.6486,positive,0
Atlanta News First ,"Safety concerns rise after MARTA station violence

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-01-25T03:55:31.000Z,2.0,0.0,0.0,234.0,True,0.3596,positive,2
11Alive,"Authorities are investigating after a MARTA Police officer was involved in a shooting outside the Five Points MARTA station on Peachtree Street Wednesday morning. MARTA Police said it happened around 11 a.m. when the officer saw a man wielding a knife and stabbing two people. That's when authorities said the man then charged at the officer -- stabbing him in the hand. 

https://www.11alive.com/article/news/local/marta-police-shooting-officer-five-points-station/85-c208ed58-42da-4c6f-85b0-13e6834adabd

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter (X): https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2024-01-24T21:34:58.000Z,6.0,0.0,0.0,107.0,True,0.7184,positive,1
11Alive,"MARTA Police say when the officer witnessed the stabbing, the man charged the officer and stabbed him in the hand. -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-01-24T17:52:40.000Z,7.0,0.0,0.0,274.0,True,0.6187,positive,0
Atlanta News First,Atlanta police say the streets were slick enough to cause an accident between a MARTA bus and several cars overnight.,2024-01-22T12:15:05.000Z,11.0,2.0,4.0,0.0,True,-0.4767,negative,2
Atlanta News First ,"Atlanta police say the streets were slick enough to cause an accident between a MARTA bus and several cars overnight.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-01-22T11:46:15.000Z,14.0,0.0,0.0,936.0,True,0.1761,positive,2
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-01-18T13:13:01.000Z,0.0,0.0,0.0,187.0,True,0.7992,positive,0
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-01-04T13:22:30.000Z,1.0,0.0,0.0,100.0,True,0.7992,positive,0
11Alive,"The shooting last Wednesday killed 30-year-old Tamanika Woods, a mother of four.",2024-01-02T23:00:02.000Z,118.0,8.0,116.0,0.0,True,-0.6705,negative,1
11Alive News,"Argument over missing food led to 'senseless' McDonald's shooting of Atlanta mother, warrants say https://t.co/Njm5mD5JKM",2024-01-02T21:20:02.000Z,1.0,1.0,1.0,1791.0,True,-0.5719,negative,1
11Alive,"Two railcars were dropped into the Atlantic Ocean off the coast of Savannah to help develop reef habitats.

MARTA said they were dismantled earlier this year and stripped of hazardous materials and contaminants, with approval from the U.S. Coast Guard.

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/ 
 
Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  
Visit Site: https://www.11Alive.com/",2023-12-22T19:26:20.000Z,19.0,0.0,0.0,940.0,True,0.85,positive,0
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-12-12T12:33:50.000Z,5.0,0.0,0.0,107.0,True,0.7992,positive,0
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. A reminder to please film horizontally and make sure to include your organization name and location and end the recording with 'Enjoy Today!'

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appre... 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook:  

 / 11alive  
Twitter:  

 / 11alivenews  
Instagram:  

 / 11alive   ---- -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe",2023-12-07T12:37:19.000Z,4.0,0.0,0.0,200.0,True,0.9531,positive,0
11Alive,"On November 20, 2017, we said goodbye to the Georgia Dome. Here is a view of the implosion from multiple angles.

Here is what most people remember: https://www.11alive.com/article/news/local/the-marta-bus-blocking-georgia-dome-implosion-is-internets-new-meme-and-parody-twitter-account/85-493511571

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Follow 11Alive on Social: 
Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/  

Visit Site: https://www.11Alive.com/",2023-11-27T22:51:38.000Z,13.0,0.0,0.0,64.0,True,0.6705,positive,0
Fulton County Government,"Mr. Coy Dumas, Jr. is a native of the Adamsville community of Atlanta, Georgia and in 1972, joined what was then called Atlanta Transit as a bus operator. He has run routes solely in West Atlanta over the past 50 years, and currently operates Route 853 out of the West Lake Station on the Blue Line.
Mr. Dumas has carried approximately 2.8 million passengers on his bus since he began his career in transit. He boasts a spotless driving record over his career and has never had a traffic accident, having driven over two million miles across the City of Atlanta. Now after 51 years of dedicated service to the citizens of Atlanta and Fulton County, he has decided to retire, but continue training new drivers as a consultant.

The Fulton County Board of Commissioners recognizes Coy Dumas, Jr. for his outstanding example of service, dedication, and professionalism with MARTA, and celebrates his retirement after 51 years of service, and does hereby proclaim Wednesday, November 15, 2023 as Coy Dumas Jr. Appreciation Day in Fulton County, Georgia.",2023-11-15T19:11:12.000Z,25.0,0.0,1.0,0.0,True,0.9627,positive,2
Atlanta News First ,"Atlanta News First Anchor Allen Devlin discusses today's TOP stories:
1). Marta ""Missing"" $50 Million
2). Pro-Palestine Rally in Midtown
3). New T4echnology for Firefighters",2023-11-10T01:22:20.000Z,13.0,0.0,0.0,330.0,True,0.368,positive,2
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. A reminder to please film horizontally and make sure to include your organization name and location and end the recording with 'Enjoy Today!'

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-11-06T14:14:11.000Z,11.0,0.0,0.0,165.0,True,0.8966,positive,0
11Alive,At least eight people are claiming injury,2023-11-03T21:11:28.000Z,39.0,3.0,14.0,0.0,True,-0.4215,negative,2
WSB Radio,ATLANTA — Police said they are investigating after a person was killed in an accident involving a MARTA bus in southwest Atlanta.  https://t.co/x6ALVZQDOl,2023-11-01T04:07:17.000Z,0.0,0.0,0.0,325.0,True,-0.8225,negative,1
Atlanta News First ,"MARTA police say no students were involved in today's shooting at the train station.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2023-11-01T03:54:29.000Z,3.0,0.0,0.0,292.0,True,0.3803,positive,1
WSB Radio,"This is the second shooting near or on GSU’s campus in just a matter of days. Four people were shot, including two 18-year-old students, at a RaceTrac near campus early Sunday morning. One of those victims is in critical condition. https://t.co/dBAVm444Cm",2023-11-01T02:20:09.000Z,0.0,1.0,0.0,669.0,True,-0.5423,negative,1
Atlanta News First ,"Atlanta Braves face lawsuit for World Series injury, update on Marta Station shooting near Georgia State, free Halloween wedding ceremonies in Fulton County.",2023-11-01T00:23:44.000Z,4.0,0.0,0.0,183.0,True,0.3612,positive,2
11Alive,"A person is now in custody after a man was killed in a shooting reported at the Georgia State MARTA station Tuesday afternoon, according to police.

https://www.11alive.com/article/news/crime/shooting-georgia-state-marta-station-piedmont-ave/85-9143a3cb-4007-44f8-9ede-bef49b0e2aeb

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-10-31T22:23:51.000Z,6.0,0.0,0.0,488.0,True,0.3716,positive,0
Atlanta News First ,"The accident happened near the 200 block of Cleveland Avenue SW.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2023-10-31T22:08:26.000Z,0.0,0.0,0.0,159.0,True,-0.4198,negative,2
Atlanta News First ,"One man is dead after a shooting at the Georgia State MARTA station.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2023-10-31T21:06:56.000Z,10.0,0.0,0.0,392.0,True,-0.2712,negative,1
Atlanta News First ,"The shooting incident happened at the Georgia State MARTA Station shortly before 1:30 p.m.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2023-10-31T19:49:14.000Z,9.0,0.0,0.0,526.0,True,0.5849,positive,1
Atlanta News First,DEVELOPING: The shooting incident happened at the Georgia State MARTA Station shortly before 1:30 p.m. Details are limited. We're working to learn more.,2023-10-31T18:10:03.000Z,7.0,6.0,4.0,0.0,True,-0.2263,negative,1
Atlanta News First,"DEVELOPING: The shooting incident happened at the Georgia State MARTA Station shortly before 1:30 p.m. Details are limited. We're working to learn more. 

 https://t.co/QAOhNuSQAI",2023-10-31T18:10:00.000Z,7.0,1.0,1.0,3041.0,True,-0.2263,negative,1
11Alive,"If your organization would like to submit an 'Enjoy Today' video, you can email the video here: whereatlspeaks@11alive.com. A reminder to please film horizontally and make sure to include your organization name and location and end the recording with 'Enjoy Today!'

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appre... 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.",2023-10-26T12:06:23.000Z,17.0,0.0,0.0,280.0,True,0.8966,positive,0
WSB-TV,"Coy Dumas, Jr. joined MARTA, then known as Atlanta Transit, in 1972 as a bus operator. He’s never had an accident in the more than 2 million miles he’s driven around Atlanta.

SUBSCRIBE: https://www.youtube.com/user/channel2actionnews?app=desktop&sub_confirmation=1

ABOUT WSB-TV CHANNEL 2 ACTION NEWS:
WSB-TV Channel 2 Action News is your home for breaking news, live video, traffic, weather, and your guide to everything local for Atlanta and North Georgia.

CONNECT WITH WSB-TV:
Visit the WSB-TV Channel 2 Action News WEBSITE: https://www.wsbtv.com
Like WSB-TV Channel 2 Action News on FACEBOOK: https://www.facebook.com/wsbtv 
Follow WSB-TV Channel 2 Action News on TWITTER: https://twitter.com/wsbtv
Follow WSB-TV Channel 2 Action News on INSTAGRAM: https://www.instagram.com/wsbtv",2023-10-10T14:29:57.000Z,219.0,0.0,0.0,12668.0,True,0.6192,positive,2
11Alive,"The incident occurred on Sunday night; it was unclear why he was on the tracks. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-10-09T16:48:38.000Z,0.0,0.0,0.0,259.0,True,0.5859,positive,0
FOX 5 Atlanta,Atlanta firefighters quickly responded to the scene.  https://t.co/oYYa8ZpJfh,2023-10-05T06:10:19.000Z,1.0,1.0,0.0,738.0,True,0.0,neutral,2
11Alive News,"A MARTA bus caught fire Wednesday afternoon in Atlanta’s Lindbergh neighborhood. Fortunately, no one was on the bus at the time. As you can see from this video, crews were able to put it out once they arrived. Take a look at the aftermath and what’s left of the bus from the story that’s linked in our bio. #atlanta #atlantanews #11alive",2023-10-05T01:54:15.000Z,111.0,0.0,1.0,2496.0,True,-0.5574,negative,2
11Alive News,MARTA bus catches fire in Atlanta's Lindbergh area https://t.co/3zQfmRmFuH,2023-10-04T21:49:02.000Z,3.0,2.0,0.0,1110.0,True,-0.34,negative,2
11Alive,"11Alive Skytracker flew over the scene, where a burnt MARTA bus could be seen.

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-10-04T21:25:07.000Z,3.0,0.0,0.0,126.0,True,0.6486,positive,0
FOX 5 Atlanta,Atlanta firefighters quickly responded to the scene.  https://t.co/fV5kWfO68D,2023-10-04T20:40:12.000Z,3.0,0.0,1.0,1030.0,True,0.0,neutral,2
FOX 5 Atlanta,#BREAKING: Atlanta firefighters quickly responded to the scene.,2023-10-04T20:36:46.000Z,67.0,4.0,7.0,0.0,True,0.0,neutral,2
WSB-TV,#BREAKING: A MARTA bus caught fire near a busy Atlanta intersection Wednesday afternoon. A viewer sent this into us just moments ago: https://2wsb.tv/3RGbb2p (VIDEO: Erricka Mystorie),2023-10-04T20:11:22.000Z,215.0,70.0,46.0,0.0,True,-0.34,negative,2
Atlanta News First ,"Standoff in Southwest Atlanta, Marta bus crash injures several, shooting in South Fulton bar injures security guard, development closer to reality in Forsyth County
#atlantanews #atlantanewsfirst #topstories",2023-09-27T14:59:48.000Z,2.0,0.0,0.0,100.0,True,-0.0772,negative,2
WSB-TV,It’s unclear what led to the shooting or if police have been able to identify a shooter.,2023-09-25T21:25:27.000Z,17.0,5.0,13.0,0.0,True,-0.25,negative,1
WSB-TV,It’s unclear what led to the shooting or if police have been able to identify a shooter.  https://t.co/fjqhOGOttR,2023-09-25T21:15:05.000Z,2.0,3.0,2.0,4895.0,True,-0.25,negative,1
11Alive,"A man who'd been wanted in Atlanta for murder for nearly 28 years was finally caught this week during a routine traffic stop, according to the FBI.

The agency said in a release that Muhammed Bilal El-Amin was captured by the Oconee County Sheriff's Office, near Athens, in the course of the traffic stop.

He'd had a FBI reward out for his arrest since the early 2000s, after allegedly shooting a man in the face with a handgun at the Oakland City MARTA station in Atlanta in November 1994.

Read more: https://www.11alive.com/article/news/crime/muhammed-bilal-el-amin-wanted-1994-atlanta-murder-captured/85-54c2607a-8edf-43f1-bf69-9b5a386127ef

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-09-15T15:16:52.000Z,54.0,0.0,0.0,1079.0,True,0.2263,positive,1
11Alive,"The railcars will be in the ocean on Thursday. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-09-06T17:29:22.000Z,8.0,0.0,0.0,202.0,True,0.6486,positive,0
FOX 5 Atlanta,"WANTED: Investigators say one of the persons of interest was seen pushing a baby in a stroller right near the scene of the deadly shooting near the MARTA station,",2023-08-22T17:10:00.000Z,25.0,4.0,13.0,0.0,True,0.4588,positive,1
11Alive,Atlanta Police are investigating a deadly shooting at an apartment complex near the Lindbergh MARTA station Sunday.,2023-08-14T03:16:53.000Z,19.0,0.0,0.0,1066.0,True,0.0,neutral,1
11Alive,#BREAKING: Atlanta Police are investigating a deadly shooting at an apartment complex near the Lindbergh MARTA station Sunday.,2023-08-13T18:31:38.000Z,19.0,8.0,8.0,0.0,True,0.0,neutral,1
11Alive,"The ""Bey"" train shuttles between Five Points Station and Mercedes-Benz Station will be available two hours prior to the concerts. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-08-11T11:33:44.000Z,10.0,0.0,0.0,1141.0,True,0.6486,positive,0
The Atlanta Journal-Constitution,"“Firefighters arrived within three minutes to find a small trash fire on the platform inside the MARTA station,” Atlanta fire spokeswoman Alyssa Richardson confirmed.",2023-07-26T10:30:04.000Z,6.0,1.0,3.0,0.0,True,-0.5859,negative,2
11Alive,People traveling through Atlanta's Buckhead neighborhood may notice smoky conditions Tuesday as police tend to trash can fires at the MARTA station.,2023-07-25T23:35:37.000Z,16.0,3.0,7.0,0.0,True,0.0,neutral,2
Atlanta News First,"One person was injured after an emergency situation at the Vine City MARTA on Saturday morning, MARTA police said. MARTA announced that delays are continuing on multiple MARTA lines. #MARTA #VinceCityMARTA #Atlanta #delaysonMARTA #Atlanta",2023-05-13T12:06:32.000Z,7.0,2.0,1.0,0.0,True,-0.6486,negative,2
CBS46,"One person was injured after an emergency situation at the Vine City MARTA on Saturday morning, MARTA police said. MARTA announced that delays are continuing on multiple MARTA lines.

#MARTA #VinceCityMARTA #Atlanta #delaysonMARTA #Atlanta
 https://t.co/9tPXfyIMXO",2023-05-13T12:06:31.000Z,0.0,4.0,0.0,1697.0,True,-0.6486,negative,2
11Alive,"MARTA held a full-scale training event in Downtown Atlanta. The training brought in MARTA police, MARTA staff, first responders and actors who played out a mock protest situation. 

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter: https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2023-05-07T22:21:35.000Z,3.0,0.0,0.0,375.0,True,0.5574,positive,0
lee,"Pay close attention to what 
This lying criminal says about Amtrak. I hope and pray that James Comer is investigating Hunter Biden's crimes that include back door deals with the #HNTB AND #AMTRAK
Also with Jeffrey Parker that committed suicide last year in Atlanta that was the CEO of #Marta

""WOW  the Biden crime family and remember this thing about the taxes that's all of misdirection play away from his treason and influence pedaling and direct sale of the selling of the country to the Chinese Communist party "" 

",2023-05-06T16:48:26.344Z,,2.0,0.0,0.0,True,-0.4883,negative,1
